ProductID,ProductName,Category,Region,Date,UnitsSold,Price,Discount,GrossSales,DiscountAmount,NetSales,COGS,Profit
4a295e81,As Clothing,Electronics,Australia,2022-07-04,4,98.04,0,392.16,0.0,392.16,169.6,222.56
f2f92d80,Experience Clothing,Beauty,Europe,2023-03-15,24,149.73,0,3593.52,0.0,3593.52,2451.74,1141.78
1ff1eb73,Personal Books,Electronics,Europe,2023-05-03,23,456.5,15,10499.5,1574.92,8924.58,4185.52,4739.06
fadd85a9,Imagine Clothing,Beauty,North America,2022-11-14,46,465.09,20,21394.14,4278.83,17115.31,9222.28,7893.03
fed2e05c,Long Electronics,Furniture,Asia,2023-10-06,48,349.82,10,16791.36,1679.14,15112.22,8313.08,6799.14
d040724d,Day Beauty,Furniture,Australia,2023-09-08,1,491.66,10,491.66,49.17,442.49,275.54,166.95
dbcef414,Tough Clothing,Beauty,North America,2023-01-23,17,322.57,5,5483.69,274.18,5209.51,3211.99,1997.52
a480d6b6,Again Books,Books,Australia,2023-08-23,16,323.72,10,5179.52,517.95,4661.57,2956.58,1704.99
c3f51cca,Exist Beauty,Electronics,Australia,2024-11-29,8,396.65,15,3173.2,475.98,2697.22,1081.33,1615.89
0c40e9fa,Half Clothing,Beauty,South America,2022-06-04,33,378.32,0,12484.56,0.0,12484.56,8315.97,4168.59
47dadaf1,Charge Electronics,Beauty,Europe,2023-10-06,33,335.92,5,11085.36,554.27,10531.09,6950.8,3580.29
664cd94d,Again Books,Beauty,South America,2024-08-24,3,122.51,10,367.53,36.75,330.78,209.94,120.84
f52a2d67,Prevent Books,Electronics,Asia,2024-04-02,11,97.57,0,1073.27,0.0,1073.27,432.33,640.94
f018a4ec,Look Clothing,Electronics,Asia,2023-04-01,9,480.78,15,4327.02,649.05,3677.97,2433.69,1244.28
1851db15,His Books,Books,North America,2024-01-05,16,227.97,5,3647.52,182.38,3465.14,1967.35,1497.79
b7234ae2,About Books,Books,Asia,2022-03-21,22,329.92,15,7258.24,1088.74,6169.5,3748.37,2421.13
d361fec1,Color Electronics,Books,South America,2024-02-09,50,136.65,15,6832.5,1024.88,5807.62,2517.47,3290.15
0e0122bd,Leg Electronics,Books,South America,2024-10-20,7,372.13,5,2604.91,130.25,2474.66,1176.69,1297.97
c96f04c3,Degree Electronics,Clothing,Australia,2023-08-24,49,272.66,15,13360.34,2004.05,11356.29,7277.07,4079.22
68176bd3,Face Furniture,Clothing,Asia,2022-06-08,4,238.77,10,955.08,95.51,859.57,444.49,415.08
767d84df,Blue Furniture,Beauty,Australia,2023-01-07,8,301.87,0,2414.96,0.0,2414.96,1372.64,1042.32
88fa95b1,Forward Clothing,Clothing,South America,2023-11-16,33,196.62,0,6488.46,0.0,6488.46,3957.74,2530.72
245d34c7,Rest Clothing,Clothing,Europe,2022-08-23,18,33.71,0,606.78,0.0,606.78,300.98,305.8
c0bc68e3,Fire Clothing,Electronics,North America,2022-01-02,6,66.53,5,399.18,19.96,379.22,229.33,149.89
d6acf61b,Change Furniture,Books,South America,2022-06-02,37,255.72,20,9461.64,1892.33,7569.31,3036.73,4532.58
ae370645,Simply Furniture,Beauty,Australia,2022-11-25,41,335.62,10,13760.42,1376.04,12384.38,6035.04,6349.34
edf2069a,Easy Clothing,Books,Europe,2022-02-12,17,131.02,5,2227.34,111.37,2115.97,1047.4,1068.57
57758911,Color Electronics,Beauty,South America,2024-04-05,22,206.6,10,4545.2,454.52,4090.68,2438.51,1652.17
c5b1f62c,Control Electronics,Clothing,North America,2022-03-06,10,175.59,15,1755.9,263.38,1492.52,894.93,597.59
47bf426a,Read Clothing,Electronics,South America,2024-08-27,2,396.45,20,792.9,158.58,634.32,298.84,335.48
cc41c270,Night Electronics,Books,North America,2022-04-09,5,376.86,15,1884.3,282.64,1601.66,660.82,940.84
93ef7f83,Reason Furniture,Clothing,South America,2024-07-31,12,175.37,10,2104.44,210.44,1894.0,1013.03,880.97
36c34b40,Evidence Beauty,Clothing,North America,2023-08-31,31,301.33,5,9341.23,467.06,8874.17,3575.78,5298.39
7bc3c5bc,If Electronics,Furniture,South America,2024-07-27,33,214.19,15,7068.27,1060.24,6008.03,4158.97,1849.06
b1a9e0c0,Owner Clothing,Beauty,Australia,2024-10-04,44,159.1,5,7000.4,350.02,6650.38,4547.64,2102.74
698653f2,Though Electronics,Electronics,Asia,2023-10-29,3,167.23,0,501.69,0.0,501.69,291.14,210.55
d21d6507,Almost Clothing,Clothing,North America,2022-08-28,23,256.01,0,5888.23,0.0,5888.23,2833.09,3055.14
5a2ab7fd,Face Clothing,Books,Australia,2024-06-26,39,269.56,0,10512.84,0.0,10512.84,5754.36,4758.48
8ccfff99,Lose Furniture,Clothing,Australia,2024-06-17,32,148.92,15,4765.44,714.82,4050.62,2389.23,1661.39
adcfa1ad,Space Books,Clothing,Europe,2022-11-30,25,263.32,20,6583.0,1316.6,5266.4,2166.37,3100.03
cc726da3,At Clothing,Furniture,Asia,2022-12-10,49,119.9,5,5875.1,293.76,5581.34,3458.02,2123.32
6c3743d6,Read Books,Electronics,Australia,2022-05-16,31,418.17,5,12963.27,648.16,12315.11,6853.37,5461.74
d3a8f935,Pull Clothing,Electronics,Europe,2022-05-28,25,170.7,5,4267.5,213.38,4054.12,2166.72,1887.4
17d668f1,Too Books,Furniture,Europe,2024-05-13,21,190.63,5,4003.23,200.16,3803.07,2660.09,1142.98
b1162205,Their Beauty,Furniture,Europe,2022-04-28,35,27.49,0,962.15,0.0,962.15,491.64,470.51
50222434,Record Electronics,Beauty,Australia,2021-12-18,34,219.06,20,7448.04,1489.61,5958.43,2587.52,3370.91
e3c5ff0b,Water Beauty,Beauty,Australia,2024-09-08,21,233.48,10,4903.08,490.31,4412.77,2381.76,2031.01
2e739695,Level Electronics,Books,South America,2022-06-20,30,7.14,10,214.2,21.42,192.78,110.23,82.55
b1d34d67,Agree Clothing,Clothing,Australia,2022-01-27,11,243.85,10,2682.35,268.24,2414.11,1034.43,1379.68
ebd7caa4,Rather Clothing,Furniture,Australia,2022-06-17,9,328.62,10,2957.58,295.76,2661.82,1743.18,918.64
94952476,Painting Electronics,Books,Asia,2023-07-13,22,272.79,5,6001.38,300.07,5701.31,3753.8,1947.51
f3a27f31,Capital Books,Beauty,Australia,2022-03-25,47,155.6,20,7313.2,1462.64,5850.56,3123.45,2727.11
02eb3191,Administration Electronics,Books,Australia,2022-03-28,3,212.69,10,638.07,63.81,574.26,288.64,285.62
d3baf3a3,Relate Beauty,Beauty,South America,2023-09-10,22,247.53,0,5445.66,0.0,5445.66,3810.59,1635.07
87736cec,Buy Clothing,Beauty,South America,2022-11-23,1,289.78,15,289.78,43.47,246.31,138.68,107.63
a32c980a,Remember Books,Books,North America,2024-11-29,24,47.28,10,1134.72,113.47,1021.25,584.86,436.39
dccf48ee,Test Furniture,Clothing,North America,2022-01-12,13,154.35,20,2006.55,401.31,1605.24,1064.29,540.95
c8039e4e,Third Furniture,Beauty,North America,2022-02-25,26,176.28,0,4583.28,0.0,4583.28,3008.61,1574.67
56e6a197,Fact Beauty,Beauty,Asia,2024-04-29,12,14.47,20,173.64,34.73,138.91,83.07,55.84
ecddfb65,Impact Clothing,Furniture,South America,2023-03-27,6,280.2,10,1681.2,168.12,1513.08,767.55,745.53
70888543,Smile Beauty,Electronics,North America,2023-01-16,37,351.42,15,13002.54,1950.38,11052.16,4825.66,6226.5
f89f7a70,Particular Books,Books,Asia,2023-11-11,11,359.64,10,3956.04,395.6,3560.44,1469.96,2090.48
31f39a66,To Clothing,Books,Asia,2022-05-03,10,81.91,0,819.1,0.0,819.1,441.88,377.22
b70b4f1a,Space Beauty,Clothing,Asia,2022-01-31,35,286.47,5,10026.45,501.32,9525.13,4965.89,4559.24
21d36f82,Material Books,Clothing,Europe,2022-08-23,45,157.85,20,7103.25,1420.65,5682.6,3758.24,1924.36
53aa7ce4,Last Furniture,Furniture,South America,2022-10-03,17,363.86,20,6185.62,1237.12,4948.5,3305.31,1643.19
9611874b,Huge Furniture,Beauty,Europe,2023-12-06,10,206.12,5,2061.2,103.06,1958.14,792.31,1165.83
2437e355,Room Furniture,Electronics,North America,2024-09-28,50,50.72,15,2536.0,380.4,2155.6,1433.48,722.12
3351dfd4,Affect Clothing,Books,South America,2024-07-12,19,251.34,20,4775.46,955.09,3820.37,2104.07,1716.3
7584ca76,Eight Electronics,Books,Europe,2023-12-16,33,180.97,10,5972.01,597.2,5374.81,2427.44,2947.37
ebcd2e35,Challenge Furniture,Clothing,South America,2023-03-05,44,118.53,0,5215.32,0.0,5215.32,2367.09,2848.23
642c6823,Determine Electronics,Beauty,Europe,2024-01-16,6,443.15,20,2658.9,531.78,2127.12,1325.19,801.93
d08ed962,Toward Electronics,Books,Asia,2024-05-29,28,247.57,15,6931.96,1039.79,5892.17,2618.03,3274.14
3c127341,Will Beauty,Beauty,South America,2024-09-05,8,181.96,0,1455.68,0.0,1455.68,726.94,728.74
a34e797f,Information Books,Beauty,South America,2024-04-03,42,14.11,20,592.62,118.52,474.1,330.72,143.38
468d8349,Stop Clothing,Electronics,North America,2024-01-31,31,489.68,5,15180.08,759.0,14421.08,9530.15,4890.93
15a46808,Responsibility Books,Books,Europe,2022-09-12,23,472.2,20,10860.6,2172.12,8688.48,3866.16,4822.32
77070e7c,Indeed Books,Electronics,South America,2024-03-19,30,484.39,0,14531.7,0.0,14531.7,8222.33,6309.37
ac596d1d,Billion Books,Beauty,Asia,2023-02-16,10,159.67,20,1596.7,319.34,1277.36,679.0,598.36
d890c4f8,Agree Clothing,Clothing,South America,2022-11-26,31,137.4,20,4259.4,851.88,3407.52,2364.9,1042.62
d765ec93,Friend Electronics,Clothing,South America,2024-04-14,6,168.52,20,1011.12,202.22,808.9,526.66,282.24
d45c2db3,Join Furniture,Books,Australia,2024-03-28,25,118.96,0,2974.0,0.0,2974.0,1358.31,1615.69
a678b8c2,Senior Books,Books,South America,2022-11-01,25,187.44,15,4686.0,702.9,3983.1,2236.48,1746.62
eb9eba71,Must Beauty,Clothing,South America,2023-03-16,50,291.19,5,14559.5,727.98,13831.52,7527.17,6304.35
cd61c7d1,Item Beauty,Books,Asia,2023-09-12,21,215.44,15,4524.24,678.64,3845.6,1726.96,2118.64
42284a92,Without Beauty,Beauty,Europe,2022-04-08,17,362.3,20,6159.1,1231.82,4927.28,2946.28,1981.0
298aa598,Several Beauty,Furniture,Australia,2023-12-12,10,263.93,5,2639.3,131.97,2507.33,1382.88,1124.45
0c62b506,Debate Beauty,Clothing,Europe,2022-05-10,44,201.02,0,8844.88,0.0,8844.88,5168.5,3676.38
e3dc7e5c,Worker Electronics,Clothing,Europe,2023-06-27,10,234.76,10,2347.6,234.76,2112.84,1316.6,796.24
4d472d4d,Clear Electronics,Books,Australia,2022-09-23,2,208.07,15,416.14,62.42,353.72,176.91,176.81
3b57cd09,Stop Clothing,Clothing,North America,2024-02-28,26,430.41,5,11190.66,559.53,10631.13,4912.46,5718.67
c072de61,Whole Books,Books,Australia,2024-03-22,44,121.07,0,5327.08,0.0,5327.08,3402.52,1924.56
f0fb6869,Prevent Furniture,Books,Asia,2022-10-14,23,436.65,5,10042.95,502.15,9540.8,5868.21,3672.59
73ed097a,Gas Beauty,Furniture,North America,2022-03-11,10,84.57,0,845.7,0.0,845.7,522.54,323.16
f16b6a97,Girl Books,Electronics,Australia,2022-09-29,24,253.98,20,6095.52,1219.1,4876.42,2115.22,2761.2
d19519f6,Hair Electronics,Books,South America,2022-01-13,7,97.66,5,683.62,34.18,649.44,382.45,266.99
29fdfc7d,Road Clothing,Furniture,Europe,2022-07-24,27,53.59,0,1446.93,0.0,1446.93,645.61,801.32
f256c917,Ahead Books,Furniture,Europe,2022-09-14,1,483.29,10,483.29,48.33,434.96,248.07,186.89
f7fb0fef,Likely Clothing,Furniture,Europe,2024-07-14,11,467.69,20,5144.59,1028.92,4115.67,2292.64,1823.03
eb075229,Will Clothing,Beauty,Asia,2024-11-24,49,303.6,15,14876.4,2231.46,12644.94,8127.4,4517.54
20fc575d,Friend Furniture,Clothing,Asia,2024-05-19,2,411.11,5,822.22,41.11,781.11,492.56,288.55
a2968a71,Short Beauty,Electronics,Asia,2024-06-12,37,442.98,0,16390.26,0.0,16390.26,6685.48,9704.78
dae63c9a,Bag Furniture,Electronics,North America,2022-02-11,15,401.35,0,6020.25,0.0,6020.25,2813.83,3206.42
ef19f08a,Pattern Furniture,Clothing,Australia,2022-10-15,1,450.87,10,450.87,45.09,405.78,268.27,137.51
93926cd4,Career Beauty,Beauty,Europe,2024-04-10,16,359.82,20,5757.12,1151.42,4605.7,2230.88,2374.82
8090f901,Structure Furniture,Clothing,South America,2024-10-11,41,213.09,0,8736.69,0.0,8736.69,5954.39,2782.3
ae1717ce,Contain Beauty,Books,Australia,2023-08-06,47,165.15,5,7762.05,388.1,7373.95,3180.12,4193.83
9c6d88bf,Foreign Furniture,Furniture,Europe,2022-08-29,21,69.0,5,1449.0,72.45,1376.55,610.1,766.45
c9ce8bb2,Age Beauty,Books,South America,2021-12-16,22,421.11,5,9264.42,463.22,8801.2,5865.92,2935.28
796a0c51,Sit Furniture,Books,Europe,2024-07-26,11,148.92,20,1638.12,327.62,1310.5,676.66,633.84
443927e6,Oil Clothing,Beauty,Australia,2023-11-04,43,480.55,5,20663.65,1033.18,19630.47,12048.5,7581.97
d38feb91,Case Electronics,Furniture,South America,2022-07-16,4,105.76,10,423.04,42.3,380.74,206.82,173.92
ab0d0807,Tv Beauty,Electronics,Europe,2022-02-24,4,464.99,10,1859.96,186.0,1673.96,774.51,899.45
12931f73,Attorney Electronics,Electronics,Europe,2022-03-13,17,159.25,10,2707.25,270.73,2436.52,1441.36,995.16
8ab0d93a,Four Books,Electronics,Australia,2022-01-17,20,485.37,15,9707.4,1456.11,8251.29,4211.47,4039.82
aefc18de,Physical Furniture,Beauty,North America,2023-06-11,26,278.82,20,7249.32,1449.86,5799.46,3270.77,2528.69
7917b40d,Think Furniture,Furniture,Australia,2024-08-01,36,404.35,20,14556.6,2911.32,11645.28,5136.83,6508.45
26ed0d09,Career Beauty,Furniture,Australia,2022-01-30,20,190.45,10,3809.0,380.9,3428.1,2024.58,1403.52
de689dbb,Teacher Beauty,Furniture,South America,2022-03-29,33,266.27,0,8786.91,0.0,8786.91,5506.35,3280.56
98d13772,Know Furniture,Books,South America,2024-06-02,8,466.85,10,3734.8,373.48,3361.32,1613.82,1747.5
ffe28030,White Furniture,Furniture,North America,2022-08-04,22,52.89,20,1163.58,232.72,930.86,528.34,402.52
80dfb0c6,Young Furniture,Furniture,Australia,2024-06-13,40,236.07,5,9442.8,472.14,8970.66,5094.99,3875.67
76c28eea,Much Electronics,Clothing,Australia,2021-12-21,30,149.38,5,4481.4,224.07,4257.33,2432.94,1824.39
79b2ebe9,Particularly Beauty,Clothing,Europe,2022-06-26,37,492.1,10,18207.7,1820.77,16386.93,7888.84,8498.09
11a5584a,Guess Beauty,Furniture,North America,2024-06-21,49,315.97,20,15482.53,3096.51,12386.02,8139.29,4246.73
ae8ba9a2,Analysis Beauty,Furniture,Europe,2022-01-17,50,416.62,10,20831.0,2083.1,18747.9,7965.89,10782.01
8dda87e5,Throughout Electronics,Furniture,South America,2024-05-30,15,304.89,10,4573.35,457.34,4116.01,1903.63,2212.38
193299e9,Arm Beauty,Furniture,South America,2023-01-05,50,239.96,15,11998.0,1799.7,10198.3,6243.9,3954.4
1ded7f9c,Listen Beauty,Clothing,Asia,2022-09-08,10,41.36,5,413.6,20.68,392.92,208.41,184.51
0c5bc77a,Impact Furniture,Furniture,South America,2022-11-20,30,499.54,10,14986.2,1498.62,13487.58,8984.24,4503.34
d532aceb,Class Furniture,Clothing,Asia,2023-01-11,5,21.86,10,109.3,10.93,98.37,48.07,50.3
8c8d99cb,Society Clothing,Books,South America,2022-08-28,6,240.95,5,1445.7,72.29,1373.41,935.91,437.5
0fa25cc1,Today Furniture,Books,South America,2022-11-24,40,253.33,10,10133.2,1013.32,9119.88,4199.33,4920.55
e8dc3777,Subject Furniture,Clothing,Australia,2023-12-31,13,86.83,5,1128.79,56.44,1072.35,658.7,413.65
d2be50ee,Suddenly Beauty,Beauty,Australia,2022-06-14,37,197.09,10,7292.33,729.23,6563.1,4581.06,1982.04
81d49769,Night Beauty,Furniture,Europe,2023-12-15,32,208.1,20,6659.2,1331.84,5327.36,3415.23,1912.13
7fb860f0,As Electronics,Beauty,Asia,2022-08-18,43,407.87,0,17538.41,0.0,17538.41,9857.22,7681.19
1dce5506,Or Clothing,Beauty,Asia,2023-07-21,4,12.27,5,49.08,2.45,46.63,27.34,19.29
b1d3af07,Administration Electronics,Clothing,Europe,2022-05-26,41,252.81,15,10365.21,1554.78,8810.43,3898.57,4911.86
848fb1cd,Yeah Books,Furniture,South America,2023-09-29,6,119.49,5,716.94,35.85,681.09,337.85,343.24
0de9d7f1,Community Clothing,Electronics,North America,2022-03-09,10,103.0,20,1030.0,206.0,824.0,461.35,362.65
022ed833,Federal Beauty,Books,South America,2023-10-30,46,267.04,10,12283.84,1228.38,11055.46,5265.98,5789.48
c7aff1d3,Local Books,Books,Asia,2022-12-08,11,272.15,20,2993.65,598.73,2394.92,959.97,1434.95
5ec5d625,Use Electronics,Beauty,North America,2023-03-28,18,480.42,10,8647.56,864.76,7782.8,4026.35,3756.45
e91c7402,Including Books,Books,Europe,2024-07-09,42,331.67,10,13930.14,1393.01,12537.13,7350.73,5186.4
c04db307,Student Books,Furniture,Australia,2022-08-22,32,140.88,0,4508.16,0.0,4508.16,1848.6,2659.56
5e03e2a6,Only Electronics,Electronics,Asia,2024-05-21,6,62.62,0,375.72,0.0,375.72,211.38,164.34
825ac8d6,During Electronics,Beauty,North America,2023-10-16,40,245.59,5,9823.6,491.18,9332.42,4265.14,5067.28
77fca87f,Pattern Books,Beauty,South America,2024-07-01,35,255.19,5,8931.65,446.58,8485.07,4926.08,3558.99
ffa8005b,Return Clothing,Clothing,North America,2024-12-04,33,352.53,5,11633.49,581.67,11051.82,7734.44,3317.38
64e6fe36,Daughter Beauty,Clothing,Australia,2024-08-08,10,105.98,0,1059.8,0.0,1059.8,541.54,518.26
167717df,Own Furniture,Electronics,North America,2023-12-31,46,260.44,15,11980.24,1797.04,10183.2,5781.84,4401.36
1fb2bbfc,Offer Furniture,Electronics,Asia,2023-11-09,38,464.17,15,17638.46,2645.77,14992.69,9699.51,5293.18
815a4c9c,Red Beauty,Furniture,Australia,2024-09-07,25,370.01,10,9250.25,925.03,8325.22,3519.23,4805.99
00836736,Eat Electronics,Clothing,Asia,2023-12-19,33,89.82,10,2964.06,296.41,2667.65,1515.41,1152.24
7616f32d,Challenge Furniture,Electronics,Australia,2024-01-30,42,136.38,0,5727.96,0.0,5727.96,3210.1,2517.86
461c0a09,Serve Electronics,Electronics,South America,2023-09-13,2,266.21,20,532.42,106.48,425.94,179.02,246.92
f2086092,Town Beauty,Electronics,Europe,2023-03-24,47,422.04,0,19835.88,0.0,19835.88,8923.67,10912.21
80d69b58,Yourself Beauty,Clothing,South America,2024-09-13,3,462.58,0,1387.74,0.0,1387.74,917.0,470.74
78011303,Record Electronics,Electronics,North America,2023-09-02,4,400.03,20,1600.12,320.02,1280.1,649.42,630.68
4f85f5d0,Grow Furniture,Beauty,Europe,2024-07-11,38,269.85,10,10254.3,1025.43,9228.87,5568.13,3660.74
8a1aa670,Home Furniture,Electronics,Australia,2023-02-17,24,340.26,0,8166.24,0.0,8166.24,3779.58,4386.66
3f0fde5b,Away Furniture,Electronics,South America,2022-08-09,4,440.96,0,1763.84,0.0,1763.84,1190.25,573.59
fda45980,Prove Electronics,Electronics,North America,2024-05-22,48,316.45,10,15189.6,1518.96,13670.64,8504.93,5165.71
fd632036,Occur Furniture,Beauty,North America,2022-05-29,45,299.07,20,13458.15,2691.63,10766.52,7488.67,3277.85
d26c425b,Now Furniture,Beauty,South America,2022-05-13,44,188.32,0,8286.08,0.0,8286.08,4006.99,4279.09
354692e3,Community Beauty,Electronics,North America,2022-08-27,16,267.94,20,4287.04,857.41,3429.63,1569.88,1859.75
e62f53f9,You Furniture,Books,Europe,2024-07-04,44,118.68,5,5221.92,261.1,4960.82,2956.99,2003.83
669ff2c9,Hot Electronics,Beauty,Asia,2024-06-29,27,268.36,10,7245.72,724.57,6521.15,3069.89,3451.26
443381c8,Shake Beauty,Books,Australia,2023-09-19,36,256.1,10,9219.6,921.96,8297.64,4333.61,3964.03
b1539964,Huge Clothing,Furniture,Australia,2023-08-26,30,297.26,20,8917.8,1783.56,7134.24,3107.76,4026.48
88824b30,Catch Books,Beauty,North America,2023-02-03,11,154.11,15,1695.21,254.28,1440.93,878.35,562.58
cb99e013,Rise Books,Electronics,Asia,2024-11-19,21,439.31,15,9225.51,1383.83,7841.68,3873.23,3968.45
d28a7f0a,Where Books,Books,South America,2023-11-29,10,112.9,20,1129.0,225.8,903.2,499.63,403.57
d3553d1c,Billion Furniture,Books,Australia,2024-03-21,1,67.18,15,67.18,10.08,57.1,31.57,25.53
b0afa224,Crime Beauty,Furniture,Europe,2022-05-17,18,469.47,20,8450.46,1690.09,6760.37,4087.86,2672.51
46ba2c77,Will Electronics,Books,Asia,2022-11-30,50,461.69,5,23084.5,1154.23,21930.27,15282.14,6648.13
6aa65e06,Method Clothing,Electronics,Australia,2023-12-18,49,285.22,5,13975.78,698.79,13276.99,5663.06,7613.93
b51ad237,End Furniture,Furniture,South America,2022-07-17,18,10.53,0,189.54,0.0,189.54,124.21,65.33
741b8ca9,Indicate Furniture,Books,Europe,2024-10-24,27,266.1,0,7184.7,0.0,7184.7,4091.83,3092.87
38bbf930,Nation Clothing,Clothing,Europe,2024-05-08,40,144.85,10,5794.0,579.4,5214.6,2956.74,2257.86
39e32ae1,Number Books,Electronics,Asia,2024-02-10,29,364.12,5,10559.48,527.97,10031.51,6044.25,3987.26
ea164e11,Answer Books,Beauty,Asia,2023-09-17,46,111.11,20,5111.06,1022.21,4088.85,2010.91,2077.94
88648697,Room Electronics,Books,Europe,2024-07-05,41,329.77,0,13520.57,0.0,13520.57,9453.56,4067.01
e02195a1,Contain Clothing,Furniture,Australia,2022-03-07,21,370.72,20,7785.12,1557.02,6228.1,3715.0,2513.1
2ed2710a,Four Beauty,Furniture,Australia,2024-09-27,16,276.31,20,4420.96,884.19,3536.77,2401.58,1135.19
24f295a9,Officer Beauty,Books,South America,2024-03-13,5,26.8,0,134.0,0.0,134.0,79.89,54.11
56b12df9,Front Electronics,Furniture,South America,2023-01-23,16,288.82,15,4621.12,693.17,3927.95,1715.51,2212.44
c88e7876,Upon Clothing,Furniture,South America,2022-11-05,8,460.2,5,3681.6,184.08,3497.52,2446.72,1050.8
8251043a,Pressure Beauty,Clothing,Europe,2024-08-24,31,158.61,15,4916.91,737.54,4179.37,2260.97,1918.4
9ded6337,Cell Clothing,Furniture,Australia,2023-04-11,28,138.49,15,3877.72,581.66,3296.06,1327.29,1968.77
7deb71bb,Health Books,Beauty,Australia,2023-07-23,19,197.46,10,3751.74,375.17,3376.57,1759.98,1616.59
4ba80914,Congress Furniture,Clothing,North America,2023-09-25,31,476.78,10,14780.18,1478.02,13302.16,6674.64,6627.52
4c29ab67,World Clothing,Books,Europe,2022-05-16,27,275.05,15,7426.35,1113.95,6312.4,4249.13,2063.27
528bf4c8,Free Clothing,Books,Australia,2024-04-16,16,216.09,15,3457.44,518.62,2938.82,1683.25,1255.57
2fcfee95,Election Beauty,Books,Europe,2023-03-21,16,436.07,20,6977.12,1395.42,5581.7,3356.37,2225.33
826bdd9c,Mr Furniture,Clothing,Asia,2023-11-29,47,10.98,20,516.06,103.21,412.85,223.08,189.77
eebf7bc8,Region Clothing,Beauty,North America,2022-08-27,28,261.23,20,7314.44,1462.89,5851.55,2806.45,3045.1
34ac2b90,Standard Electronics,Beauty,North America,2024-11-06,38,350.58,5,13322.04,666.1,12655.94,6684.3,5971.64
d856bacb,Certainly Furniture,Clothing,North America,2023-10-04,7,394.21,10,2759.47,275.95,2483.52,1141.34,1342.18
5323e676,Floor Books,Clothing,Asia,2022-09-10,28,281.87,0,7892.36,0.0,7892.36,5510.4,2381.96
9f56fd8a,Know Furniture,Clothing,Australia,2024-01-06,44,98.92,5,4352.48,217.62,4134.86,2786.85,1348.01
c682becc,Indicate Electronics,Beauty,Australia,2024-06-03,40,160.55,0,6422.0,0.0,6422.0,4072.25,2349.75
3e36e1e2,Ability Beauty,Books,Australia,2022-01-16,6,174.19,15,1045.14,156.77,888.37,498.47,389.9
d9fc0ee6,Position Electronics,Beauty,Asia,2024-11-07,13,337.59,5,4388.67,219.43,4169.24,2548.77,1620.47
b7b9bc44,Specific Electronics,Beauty,Asia,2024-04-09,14,336.39,5,4709.46,235.47,4473.99,2155.39,2318.6
d95f20ba,Son Books,Furniture,North America,2023-11-29,39,128.47,5,5010.33,250.52,4759.81,2079.07,2680.74
a4e45110,Brother Furniture,Beauty,South America,2024-05-02,50,399.29,15,19964.5,2994.67,16969.83,8892.8,8077.03
ddb0aff8,Particular Books,Electronics,South America,2023-03-11,37,464.34,5,17180.58,859.03,16321.55,8520.66,7800.89
03720f29,Fill Clothing,Electronics,South America,2024-06-21,8,391.12,0,3128.96,0.0,3128.96,1272.28,1856.68
dce716c9,Her Beauty,Electronics,Europe,2024-08-26,33,178.5,5,5890.5,294.53,5595.97,3874.59,1721.38
327d7586,Difference Clothing,Furniture,Europe,2024-04-02,26,124.34,15,3232.84,484.93,2747.91,1405.36,1342.55
191c9732,Century Books,Books,North America,2023-07-20,5,346.2,10,1731.0,173.1,1557.9,867.75,690.15
742f88d5,Benefit Clothing,Furniture,North America,2022-08-31,19,456.55,10,8674.45,867.45,7807.0,4596.54,3210.46
6f807999,Light Electronics,Electronics,Europe,2022-02-03,22,413.68,20,9100.96,1820.19,7280.77,5057.05,2223.72
8f7d4e5b,Military Furniture,Electronics,Australia,2023-03-11,20,87.93,20,1758.6,351.72,1406.88,799.5,607.38
03d1b240,Top Electronics,Furniture,Europe,2023-05-29,26,488.68,0,12705.68,0.0,12705.68,6237.27,6468.41
0a0f77a6,Magazine Books,Beauty,Asia,2024-10-06,50,269.84,20,13492.0,2698.4,10793.6,4811.64,5981.96
be06edfd,Sort Furniture,Electronics,Europe,2024-11-25,39,153.39,15,5982.21,897.33,5084.88,2558.41,2526.47
74839adc,Thought Books,Clothing,Australia,2024-02-18,42,130.8,10,5493.6,549.36,4944.24,3427.48,1516.76
3d00124c,Cover Beauty,Beauty,Asia,2023-02-28,32,320.46,0,10254.72,0.0,10254.72,6097.41,4157.31
20565869,Wall Clothing,Beauty,North America,2022-03-31,10,255.11,0,2551.1,0.0,2551.1,1193.66,1357.44
505866f0,At Books,Furniture,North America,2024-08-02,32,341.97,15,10943.04,1641.46,9301.58,5658.42,3643.16
986d2c1d,Sure Furniture,Electronics,Europe,2022-03-14,2,129.28,0,258.56,0.0,258.56,107.11,151.45
e7f67a18,Firm Beauty,Furniture,Europe,2024-11-29,16,444.58,5,7113.28,355.66,6757.62,3031.75,3725.87
0bf2f0de,Present Books,Furniture,South America,2024-05-12,17,8.18,20,139.06,27.81,111.25,77.49,33.76
c271817b,Whole Electronics,Books,Europe,2023-07-17,29,100.28,5,2908.12,145.41,2762.71,1748.18,1014.53
c0fd668f,Soon Clothing,Beauty,Australia,2022-08-17,28,355.2,10,9945.6,994.56,8951.04,4935.28,4015.76
140354af,Win Books,Books,Asia,2022-04-24,37,230.01,20,8510.37,1702.07,6808.3,2977.62,3830.68
7c1c96f1,Same Furniture,Furniture,South America,2022-06-20,41,477.19,10,19564.79,1956.48,17608.31,11413.22,6195.09
772bb713,Eight Clothing,Books,North America,2023-12-08,48,195.8,15,9398.4,1409.76,7988.64,4572.82,3415.82
